user_id,history_purchases,coil_socio_1,coil_socio_2,coil_socio_3,coil_socio_4,coil_socio_5,coil_socio_6,coil_socio_7,coil_socio_8,coil_socio_9,coil_socio_10,coil_socio_11,coil_socio_12,coil_socio_13,coil_socio_14,coil_socio_15,coil_socio_16,coil_socio_17,coil_socio_18,coil_socio_19,coil_socio_20,coil_socio_21,coil_socio_22,coil_socio_23,coil_socio_24,coil_socio_25,coil_socio_26,coil_socio_27,coil_socio_28,coil_socio_29,coil_socio_30,coil_socio_31,coil_socio_32,coil_socio_33,coil_socio_34,coil_socio_35,coil_socio_36,coil_socio_37,coil_socio_38,coil_socio_39,coil_socio_40,coil_socio_41,coil_socio_42,coil_socio_43,social_category_idx,age_group_idx,avg_income_level,car_ownership,household_size,religion_idx,marital_status_idx,has_caravan
UCI004641,,39.0,1.0,3.0,3.0,9.0,1.0,4.0,2.0,3.0,5.0,2.0,3.0,2.0,3.0,6.0,2.0,4.0,4.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,5.0,2.0,1.0,1.0,8.0,6.0,2.0,2.0,6.0,3.0,2.0,4.0,3.0,1.0,0.0,3.0,5.0,0,0,0.0,0.0,0.0,0,0,0
UCI004642,V号码人寿储蓄险,41.0,1.0,3.0,3.0,10.0,0.0,7.0,0.0,3.0,8.0,1.0,1.0,1.0,3.0,5.0,1.0,4.0,5.0,1.0,1.0,3.0,2.0,3.0,1.0,2.0,1.0,3.0,4.0,0.0,2.0,7.0,5.0,4.0,0.0,6.0,3.0,3.0,4.0,4.0,0.0,0.0,4.0,4.0,0,0,0.0,0.0,0.0,0,0,0
UCI004643,GG号码微型车险,9.0,1.0,3.0,3.0,3.0,1.0,7.0,0.0,1.0,6.0,0.0,3.0,2.0,4.0,4.0,4.0,4.0,2.0,3.0,0.0,0.0,5.0,1.0,1.0,3.0,2.0,3.0,2.0,0.0,0.0,9.0,6.0,3.0,2.0,5.0,4.0,1.0,4.0,4.0,1.0,0.0,5.0,4.0,0,0,0.0,0.0,0.0,0,0,0
UCI004644,Y号码特殊车险,13.0,1.0,3.0,3.0,3.0,1.0,4.0,2.0,3.0,7.0,1.0,2.0,1.0,3.0,6.0,1.0,7.0,1.0,3.0,0.0,0.0,6.0,1.0,1.0,2.0,2.0,5.0,2.0,0.0,7.0,2.0,7.0,2.0,1.0,6.0,3.0,1.0,5.0,4.0,1.0,0.0,4.0,6.0,0,0,0.0,0.0,0.0,0,0,0
UCI004645,"Y号码特殊车险,KK号码丧葬险",36.0,1.0,2.0,3.0,8.0,1.0,5.0,2.0,3.0,5.0,1.0,3.0,0.0,2.0,7.0,0.0,2.0,7.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,4.0,3.0,3.0,9.0,0.0,6.0,1.0,3.0,7.0,2.0,3.0,3.0,4.0,0.0,0.0,4.0,3.0,0,0,0.0,0.0,0.0,0,0,0
UCI004646,KK号码丧葬险,39.0,1.0,2.0,4.0,9.0,4.0,4.0,0.0,2.0,9.0,0.0,0.0,3.0,4.0,3.0,4.0,3.0,3.0,5.0,0.0,0.0,1.0,1.0,3.0,3.0,2.0,0.0,1.0,4.0,3.0,6.0,4.0,4.0,2.0,7.0,2.0,0.0,4.0,1.0,1.0,4.0,9.0,5.0,0,0,0.0,0.0,0.0,0,0,0
UCI004647,Y号码特殊车险,13.0,2.0,4.0,3.0,3.0,0.0,4.0,2.0,4.0,8.0,1.0,1.0,1.0,3.0,6.0,1.0,7.0,2.0,4.0,0.0,0.0,3.0,3.0,0.0,1.0,3.0,3.0,3.0,0.0,1.0,8.0,8.0,0.0,1.0,4.0,5.0,0.0,5.0,4.0,0.0,0.0,4.0,6.0,0,0,0.0,0.0,0.0,0,0,0
UCI004648,"V号码人寿储蓄险,Y号码特殊车险,KK号码丧葬险",41.0,1.0,2.0,3.0,10.0,0.0,9.0,0.0,0.0,5.0,0.0,4.0,4.0,3.0,3.0,0.0,3.0,6.0,0.0,0.0,2.0,0.0,3.0,5.0,0.0,3.0,0.0,6.0,0.0,0.0,9.0,3.0,2.0,4.0,7.0,2.0,6.0,3.0,0.0,0.0,0.0,2.0,4.0,0,0,0.0,0.0,0.0,0,0,0
UCI004649,,3.0,1.0,3.0,3.0,1.0,1.0,5.0,2.0,3.0,5.0,1.0,3.0,0.0,3.0,6.0,0.0,2.0,7.0,0.0,0.0,2.0,3.0,0.0,4.0,0.0,1.0,3.0,3.0,3.0,7.0,2.0,6.0,1.0,3.0,7.0,2.0,3.0,5.0,2.0,0.0,0.0,3.0,6.0,0,0,0.0,0.0,0.0,0,0,0
UCI004650,"V号码人寿储蓄险,Y号码特殊车险,KK号码丧葬险",38.0,1.0,2.0,4.0,9.0,0.0,3.0,5.0,1.0,5.0,0.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,1.0,1.0,0.0,3.0,2.0,4.0,2.0,1.0,3.0,3.0,2.0,7.0,2.0,6.0,1.0,2.0,6.0,3.0,0.0,2.0,4.0,3.0,0.0,6.0,4.0,0,0,0.0,0.0,0.0,0,0,0
UCI004651,"V号码人寿储蓄险,Y号码特殊车险,GG号码微型车险,HH号码踏板车险,KK号码丧葬险",6.0,2.0,4.0,2.0,2.0,0.0,6.0,0.0,3.0,9.0,0.0,0.0,0.0,1.0,8.0,4.0,5.0,1.0,5.0,1.0,0.0,2.0,2.0,1.0,5.0,2.0,2.0,2.0,1.0,0.0,9.0,8.0,1.0,0.0,3.0,6.0,0.0,3.0,5.0,2.0,0.0,5.0,8.0,0,0,0.0,0.0,0.0,0,0,0
UCI004652,,27.0,1.0,3.0,3.0,6.0,2.0,5.0,2.0,1.0,7.0,0.0,2.0,2.0,2.0,6.0,1.0,5.0,3.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,5.0,3.0,0.0,3.0,6.0,7.0,1.0,2.0,4.0,5.0,1.0,3.0,6.0,1.0,0.0,4.0,1.0,0,0,0.0,0.0,0.0,0,0,0
UCI004653,"V号码人寿储蓄险,Y号码特殊车险,KK号码丧葬险",33.0,1.0,3.0,3.0,8.0,1.0,5.0,1.0,3.0,7.0,1.0,2.0,2.0,3.0,5.0,2.0,4.0,4.0,3.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,3.0,1.0,3.0,6.0,6.0,2.0,1.0,5.0,4.0,3.0,2.0,3.0,2.0,1.0,4.0,3.0,0,0,0.0,0.0,0.0,0,0,0
UCI004654,KK号码丧葬险,33.0,1.0,3.0,3.0,8.0,1.0,5.0,1.0,3.0,7.0,1.0,2.0,2.0,3.0,5.0,2.0,4.0,4.0,3.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,3.0,1.0,3.0,6.0,6.0,2.0,1.0,5.0,4.0,3.0,2.0,3.0,2.0,1.0,4.0,3.0,0,0,0.0,0.0,0.0,0,0,0
UCI004655,"Y号码特殊车险,KK号码丧葬险",10.0,1.0,4.0,3.0,3.0,0.0,5.0,2.0,3.0,7.0,1.0,1.0,1.0,3.0,6.0,2.0,5.0,3.0,4.0,0.0,0.0,3.0,2.0,0.0,3.0,2.0,3.0,3.0,0.0,1.0,8.0,8.0,0.0,1.0,5.0,4.0,0.0,5.0,4.0,0.0,0.0,4.0,8.0,0,0,0.0,0.0,0.0,0,0,0
UCI004656,"V号码人寿储蓄险,Y号码特殊车险,KK号码丧葬险",8.0,1.0,3.0,3.0,2.0,1.0,6.0,2.0,2.0,8.0,0.0,1.0,1.0,2.0,6.0,4.0,3.0,2.0,5.0,1.0,0.0,2.0,2.0,1.0,4.0,2.0,1.0,3.0,0.0,2.0,7.0,6.0,3.0,1.0,4.0,5.0,1.0,1.0,5.0,3.0,0.0,6.0,7.0,0,0,0.0,0.0,0.0,0,0,0
UCI004657,"P号码剩余价值险,V号码人寿储蓄险,Y号码特殊车险,KK号码丧葬险",23.0,1.0,2.0,2.0,5.0,0.0,5.0,3.0,2.0,3.0,4.0,3.0,1.0,8.0,1.0,0.0,5.0,4.0,0.0,0.0,0.0,5.0,3.0,1.0,0.0,5.0,1.0,4.0,0.0,8.0,1.0,4.0,1.0,5.0,9.0,0.0,7.0,2.0,1.0,0.0,0.0,2.0,3.0,0,0,0.0,0.0,0.0,0,0,0
UCI004658,"S号码亲属责任险,Y号码特殊车险,KK号码丧葬险",8.0,1.0,3.0,3.0,2.0,2.0,6.0,0.0,2.0,9.0,0.0,0.0,0.0,3.0,6.0,5.0,3.0,2.0,4.0,0.0,0.0,5.0,0.0,0.0,3.0,2.0,3.0,2.0,0.0,0.0,9.0,7.0,2.0,0.0,2.0,7.0,0.0,5.0,0.0,4.0,0.0,7.0,7.0,0,0,0.0,0.0,0.0,0,0,1
UCI004659,FF号码拖车险,35.0,1.0,3.0,3.0,8.0,0.0,5.0,1.0,3.0,6.0,2.0,1.0,1.0,4.0,4.0,1.0,3.0,6.0,2.0,0.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,5.0,1.0,5.0,4.0,6.0,1.0,2.0,6.0,3.0,2.0,4.0,3.0,1.0,1.0,4.0,5.0,0,0,0.0,0.0,0.0,0,0,0
UCI004660,"Y号码特殊车险,GG号码微型车险,KK号码丧葬险",39.0,1.0,4.0,2.0,9.0,2.0,0.0,2.0,5.0,9.0,0.0,0.0,0.0,3.0,6.0,2.0,4.0,4.0,2.0,0.0,0.0,3.0,5.0,0.0,2.0,0.0,3.0,5.0,0.0,0.0,9.0,9.0,0.0,0.0,7.0,2.0,0.0,5.0,4.0,0.0,0.0,4.0,5.0,0,0,0.0,0.0,0.0,0,0,0
UCI004661,FF号码拖车险,10.0,1.0,4.0,2.0,3.0,0.0,5.0,0.0,4.0,9.0,0.0,0.0,0.0,3.0,6.0,0.0,4.0,5.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,4.0,5.0,0.0,3.0,6.0,7.0,1.0,1.0,5.0,4.0,2.0,7.0,0.0,0.0,0.0,3.0,8.0,0,0,0.0,0.0,0.0,0,0,0
UCI004662,"A号码次标准车险,V号码人寿储蓄险,KK号码丧葬险",33.0,1.0,3.0,3.0,8.0,0.0,7.0,0.0,2.0,9.0,0.0,0.0,0.0,5.0,4.0,0.0,2.0,7.0,1.0,0.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,4.0,3.0,5.0,4.0,8.0,1.0,0.0,8.0,1.0,4.0,3.0,2.0,0.0,0.0,3.0,3.0,0,0,0.0,0.0,0.0,0,0,0
UCI004663,"AA号码法律费用险,FF号码拖车险",3.0,1.0,3.0,3.0,1.0,0.0,3.0,1.0,5.0,6.0,1.0,3.0,2.0,3.0,4.0,2.0,3.0,5.0,3.0,0.0,0.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,5.0,4.0,5.0,1.0,3.0,7.0,2.0,3.0,2.0,4.0,1.0,0.0,4.0,6.0,0,0,0.0,0.0,0.0,0,0,0
UCI004664,"Y号码特殊车险,GG号码微型车险",13.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,5.0,6.0,2.0,2.0,2.0,3.0,5.0,2.0,4.0,4.0,2.0,1.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,6.0,3.0,6.0,1.0,3.0,5.0,4.0,2.0,3.0,3.0,2.0,1.0,5.0,7.0,0,0,0.0,0.0,0.0,0,0,0
UCI004665,Y号码特殊车险,25.0,1.0,2.0,3.0,6.0,0.0,5.0,2.0,2.0,4.0,2.0,4.0,4.0,4.0,3.0,1.0,3.0,5.0,2.0,1.0,0.0,3.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,6.0,3.0,6.0,1.0,3.0,8.0,1.0,4.0,3.0,3.0,0.0,0.0,3.0,1.0,0,0,0.0,0.0,0.0,0,0,0
UCI004666,"V号码人寿储蓄险,Y号码特殊车险,KK号码丧葬险",9.0,1.0,3.0,3.0,3.0,2.0,4.0,0.0,4.0,8.0,1.0,0.0,0.0,4.0,5.0,1.0,7.0,1.0,4.0,0.0,0.0,4.0,1.0,2.0,3.0,2.0,2.0,4.0,0.0,8.0,1.0,9.0,0.0,0.0,6.0,3.0,3.0,3.0,3.0,1.0,0.0,3.0,4.0,0,0,0.0,0.0,0.0,0,0,0
UCI004667,,31.0,1.0,2.0,4.0,7.0,0.0,4.0,0.0,5.0,5.0,2.0,2.0,2.0,3.0,4.0,0.0,1.0,8.0,2.0,0.0,0.0,1.0,4.0,4.0,1.0,1.0,2.0,3.0,4.0,8.0,1.0,4.0,0.0,5.0,8.0,1.0,5.0,4.0,1.0,1.0,0.0,3.0,1.0,0,0,0.0,0.0,0.0,0,0,0
UCI004668,"Y号码特殊车险,KK号码丧葬险",31.0,1.0,4.0,3.0,7.0,0.0,3.0,0.0,6.0,9.0,0.0,0.0,0.0,5.0,4.0,0.0,1.0,8.0,1.0,0.0,0.0,4.0,1.0,5.0,0.0,1.0,0.0,4.0,5.0,4.0,5.0,9.0,0.0,0.0,4.0,5.0,1.0,4.0,4.0,1.0,0.0,4.0,1.0,0,0,0.0,0.0,0.0,0,0,0
UCI004669,"V号码人寿储蓄险,KK号码丧葬险",38.0,1.0,4.0,3.0,9.0,2.0,5.0,1.0,2.0,7.0,0.0,2.0,2.0,2.0,6.0,2.0,2.0,5.0,2.0,1.0,0.0,2.0,3.0,3.0,2.0,1.0,1.0,5.0,2.0,5.0,4.0,5.0,4.0,0.0,7.0,2.0,4.0,5.0,0.0,0.0,0.0,3.0,4.0,0,0,0.0,0.0,0.0,0,0,0
UCI004670,Y号码特殊车险,3.0,1.0,3.0,4.0,1.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,6.0,3.0,0.0,6.0,3.0,4.0,0.0,0.0,4.0,0.0,3.0,3.0,0.0,4.0,3.0,0.0,4.0,6.0,9.0,0.0,0.0,6.0,4.0,3.0,4.0,4.0,0.0,0.0,4.0,6.0,0,0,0.0,0.0,0.0,0,0,0
UCI004671,"V号码人寿储蓄险,Y号码特殊车险,KK号码丧葬险",22.0,1.0,2.0,2.0,5.0,0.0,7.0,2.0,0.0,9.0,0.0,0.0,4.0,3.0,2.0,1.0,6.0,3.0,1.0,0.0,0.0,3.0,3.0,4.0,1.0,1.0,3.0,5.0,1.0,8.0,1.0,7.0,0.0,2.0,7.0,2.0,1.0,4.0,3.0,3.0,0.0,6.0,2.0,0,0,0.0,0.0,0.0,0,0,0
UCI004672,"V号码人寿储蓄险,KK号码丧葬险",41.0,1.0,3.0,3.0,10.0,1.0,4.0,2.0,3.0,5.0,2.0,3.0,2.0,3.0,4.0,2.0,3.0,5.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,3.0,4.0,1.0,3.0,6.0,5.0,1.0,3.0,7.0,2.0,3.0,4.0,2.0,1.0,1.0,4.0,4.0,0,0,0.0,0.0,0.0,0,0,0
UCI004673,,10.0,1.0,3.0,3.0,3.0,0.0,3.0,0.0,6.0,7.0,0.0,2.0,1.0,4.0,5.0,1.0,4.0,4.0,4.0,1.0,2.0,2.0,2.0,0.0,3.0,1.0,4.0,2.0,1.0,2.0,7.0,5.0,4.0,0.0,6.0,3.0,3.0,2.0,4.0,2.0,2.0,6.0,8.0,0,0,0.0,0.0,0.0,0,0,0
UCI004674,FF号码拖车险,38.0,1.0,2.0,2.0,9.0,2.0,0.0,3.0,5.0,2.0,6.0,2.0,2.0,5.0,3.0,0.0,5.0,4.0,0.0,0.0,0.0,3.0,3.0,4.0,0.0,2.0,2.0,5.0,2.0,9.0,0.0,7.0,0.0,2.0,9.0,0.0,4.0,2.0,2.0,2.0,0.0,4.0,4.0,0,0,0.0,0.0,0.0,0,0,0
UCI004675,,4.0,2.0,2.0,5.0,1.0,0.0,7.0,0.0,2.0,7.0,0.0,2.0,2.0,7.0,0.0,2.0,6.0,2.0,6.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,6.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,6.0,3.0,2.0,2.0,5.0,0.0,0.0,4.0,6.0,0,0,0.0,0.0,0.0,0,0,0
UCI004676,Y号码特殊车险,12.0,2.0,3.0,2.0,3.0,0.0,6.0,0.0,3.0,7.0,2.0,0.0,3.0,3.0,4.0,3.0,3.0,4.0,1.0,0.0,0.0,5.0,4.0,1.0,0.0,5.0,1.0,4.0,0.0,0.0,9.0,9.0,0.0,0.0,5.0,4.0,3.0,4.0,3.0,0.0,0.0,3.0,7.0,0,0,0.0,0.0,0.0,0,0,0
UCI004677,"V号码人寿储蓄险,Y号码特殊车险,GG号码微型车险,KK号码丧葬险",8.0,2.0,2.0,3.0,2.0,1.0,4.0,0.0,5.0,5.0,1.0,3.0,3.0,3.0,4.0,2.0,4.0,3.0,2.0,1.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,4.0,5.0,5.0,2.0,3.0,5.0,4.0,3.0,2.0,4.0,2.0,1.0,5.0,7.0,0,0,0.0,0.0,0.0,0,0,0
UCI004678,Y号码特殊车险,33.0,1.0,4.0,2.0,8.0,0.0,5.0,1.0,3.0,7.0,0.0,2.0,0.0,0.0,9.0,1.0,3.0,5.0,3.0,0.0,0.0,2.0,3.0,3.0,3.0,0.0,2.0,4.0,1.0,2.0,7.0,6.0,3.0,0.0,6.0,3.0,4.0,4.0,2.0,0.0,0.0,3.0,3.0,0,0,0.0,0.0,0.0,0,0,0
UCI004679,Y号码特殊车险,35.0,1.0,4.0,3.0,8.0,1.0,4.0,2.0,3.0,7.0,1.0,2.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,5.0,4.0,9.0,0.0,6.0,2.0,2.0,7.0,2.0,0.0,4.0,5.0,0.0,0.0,4.0,5.0,0,0,0.0,0.0,0.0,0,0,0
UCI004680,KK号码丧葬险,23.0,1.0,1.0,2.0,5.0,1.0,4.0,2.0,4.0,2.0,2.0,6.0,6.0,3.0,1.0,2.0,4.0,4.0,2.0,0.0,0.0,3.0,2.0,3.0,2.0,2.0,2.0,5.0,1.0,8.0,1.0,6.0,0.0,3.0,8.0,1.0,2.0,6.0,2.0,1.0,0.0,3.0,3.0,0,0,0.0,0.0,0.0,0,0,0
UCI004681,"V号码人寿储蓄险,KK号码丧葬险",39.0,1.0,3.0,2.0,9.0,0.0,3.0,1.0,6.0,8.0,1.0,1.0,1.0,2.0,6.0,1.0,3.0,6.0,0.0,0.0,0.0,3.0,5.0,2.0,0.0,1.0,2.0,6.0,1.0,6.0,3.0,6.0,2.0,2.0,9.0,0.0,2.0,7.0,1.0,0.0,0.0,3.0,5.0,0,0,0.0,0.0,0.0,0,0,0
UCI004682,"V号码人寿储蓄险,Y号码特殊车险,KK号码丧葬险",23.0,1.0,1.0,2.0,5.0,1.0,4.0,1.0,4.0,2.0,2.0,5.0,5.0,3.0,1.0,1.0,4.0,4.0,2.0,0.0,0.0,2.0,2.0,4.0,2.0,1.0,2.0,5.0,1.0,7.0,2.0,6.0,0.0,3.0,7.0,2.0,4.0,3.0,2.0,1.0,0.0,3.0,3.0,0,0,0.0,0.0,0.0,0,0,0
UCI004683,KK号码丧葬险,33.0,2.0,3.0,2.0,8.0,0.0,7.0,0.0,2.0,7.0,2.0,0.0,0.0,4.0,5.0,0.0,2.0,7.0,0.0,2.0,0.0,2.0,4.0,2.0,0.0,0.0,4.0,5.0,0.0,2.0,7.0,5.0,4.0,0.0,9.0,0.0,0.0,5.0,4.0,0.0,0.0,4.0,3.0,0,0,0.0,0.0,0.0,0,0,0
UCI004684,"V号码人寿储蓄险,Y号码特殊车险,KK号码丧葬险",34.0,1.0,4.0,2.0,8.0,1.0,4.0,1.0,4.0,7.0,1.0,2.0,0.0,0.0,9.0,0.0,3.0,6.0,3.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,9.0,6.0,2.0,1.0,5.0,4.0,0.0,6.0,0.0,3.0,0.0,5.0,6.0,0,0,0.0,0.0,0.0,0,0,0
UCI004685,Y号码特殊车险,35.0,1.0,3.0,3.0,8.0,0.0,6.0,0.0,3.0,5.0,1.0,4.0,2.0,3.0,5.0,0.0,1.0,8.0,1.0,0.0,0.0,3.0,2.0,5.0,1.0,1.0,2.0,5.0,2.0,7.0,2.0,4.0,0.0,5.0,8.0,1.0,3.0,3.0,1.0,3.0,0.0,4.0,5.0,0,0,0.0,0.0,0.0,0,0,0
UCI004686,Y号码特殊车险,24.0,1.0,3.0,2.0,5.0,1.0,3.0,2.0,5.0,6.0,1.0,2.0,1.0,2.0,7.0,1.0,2.0,7.0,0.0,0.0,0.0,2.0,4.0,3.0,0.0,1.0,1.0,5.0,3.0,8.0,1.0,3.0,2.0,5.0,8.0,1.0,3.0,5.0,1.0,1.0,0.0,3.0,2.0,0,0,0.0,0.0,0.0,0,0,0
UCI004687,"V号码人寿储蓄险,KK号码丧葬险",39.0,1.0,3.0,3.0,9.0,2.0,6.0,0.0,2.0,5.0,3.0,2.0,2.0,6.0,2.0,2.0,5.0,3.0,2.0,2.0,0.0,2.0,3.0,2.0,2.0,1.0,2.0,4.0,2.0,3.0,7.0,5.0,2.0,3.0,6.0,3.0,3.0,4.0,2.0,2.0,0.0,4.0,5.0,0,0,0.0,0.0,0.0,0,0,0
UCI004688,,11.0,1.0,2.0,2.0,3.0,0.0,7.0,2.0,0.0,7.0,0.0,2.0,0.0,7.0,2.0,0.0,1.0,8.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,1.0,8.0,1.0,1.0,8.0,5.0,2.0,2.0,7.0,2.0,0.0,3.0,5.0,2.0,0.0,5.0,6.0,0,0,0.0,0.0,0.0,0,0,0
UCI004689,Y号码特殊车险,38.0,1.0,3.0,3.0,9.0,1.0,5.0,1.0,3.0,5.0,1.0,3.0,3.0,2.0,4.0,2.0,3.0,5.0,2.0,1.0,0.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,5.0,4.0,4.0,2.0,4.0,7.0,2.0,3.0,5.0,1.0,1.0,0.0,3.0,4.0,0,0,0.0,0.0,0.0,0,0,0
UCI004690,V号码人寿储蓄险,39.0,2.0,5.0,2.0,9.0,1.0,5.0,0.0,3.0,7.0,1.0,2.0,0.0,0.0,9.0,0.0,4.0,5.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,4.0,0.0,5.0,0.0,2.0,7.0,6.0,2.0,2.0,6.0,3.0,0.0,4.0,5.0,0.0,0.0,4.0,5.0,0,0,0.0,0.0,0.0,0,0,0
UCI004691,"P号码剩余价值险,V号码人寿储蓄险,KK号码丧葬险",29.0,1.0,3.0,4.0,7.0,2.0,4.0,0.0,4.0,7.0,0.0,2.0,0.0,3.0,6.0,1.0,1.0,7.0,2.0,0.0,0.0,3.0,3.0,3.0,1.0,0.0,2.0,5.0,2.0,1.0,8.0,5.0,2.0,2.0,7.0,2.0,0.0,7.0,2.0,0.0,0.0,3.0,3.0,0,0,0.0,0.0,0.0,0,0,0
UCI004692,"V号码人寿储蓄险,KK号码丧葬险",38.0,1.0,3.0,3.0,9.0,0.0,6.0,2.0,3.0,6.0,0.0,3.0,0.0,3.0,6.0,1.0,6.0,3.0,2.0,0.0,0.0,5.0,2.0,2.0,2.0,2.0,4.0,2.0,0.0,7.0,2.0,7.0,0.0,2.0,6.0,3.0,3.0,3.0,3.0,1.0,0.0,4.0,4.0,0,0,0.0,0.0,0.0,0,0,0
UCI004693,,22.0,2.0,2.0,4.0,5.0,0.0,0.0,0.0,9.0,2.0,3.0,5.0,4.0,2.0,4.0,1.0,3.0,5.0,1.0,0.0,0.0,3.0,0.0,5.0,1.0,2.0,2.0,5.0,0.0,9.0,0.0,4.0,0.0,5.0,7.0,2.0,6.0,2.0,2.0,0.0,0.0,3.0,3.0,0,0,0.0,0.0,0.0,0,0,0
UCI004694,Y号码特殊车险,33.0,1.0,3.0,3.0,8.0,0.0,5.0,1.0,3.0,7.0,1.0,2.0,2.0,3.0,4.0,2.0,3.0,4.0,3.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,1.0,2.0,7.0,7.0,2.0,1.0,5.0,4.0,2.0,4.0,3.0,1.0,1.0,4.0,3.0,0,0,0.0,0.0,0.0,0,0,0
UCI004695,V号码人寿储蓄险,7.0,1.0,3.0,3.0,2.0,0.0,5.0,2.0,3.0,5.0,0.0,4.0,3.0,3.0,4.0,6.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0,3.0,0.0,3.0,6.0,3.0,0.0,6.0,3.0,6.0,3.0,0.0,4.0,0.0,3.0,6.0,7.0,0,0,0.0,0.0,0.0,0,0,0
UCI004696,Y号码特殊车险,36.0,1.0,2.0,4.0,8.0,1.0,5.0,1.0,3.0,6.0,0.0,3.0,4.0,3.0,3.0,1.0,3.0,5.0,2.0,1.0,0.0,3.0,3.0,2.0,1.0,1.0,2.0,5.0,2.0,5.0,4.0,6.0,0.0,3.0,6.0,3.0,3.0,3.0,2.0,1.0,0.0,3.0,3.0,0,0,0.0,0.0,0.0,0,0,0
UCI004697,"V号码人寿储蓄险,KK号码丧葬险",36.0,1.0,1.0,3.0,8.0,0.0,4.0,4.0,2.0,6.0,0.0,3.0,7.0,1.0,1.0,5.0,4.0,0.0,2.0,0.0,0.0,1.0,0.0,7.0,2.0,7.0,0.0,0.0,0.0,0.0,9.0,5.0,4.0,0.0,3.0,6.0,0.0,1.0,8.0,0.0,0.0,5.0,3.0,0,0,0.0,0.0,0.0,0,0,0
UCI004698,"H号码作物险,V号码人寿储蓄险,CC号码农用拖拉机险,KK号码丧葬险",33.0,1.0,3.0,2.0,8.0,1.0,4.0,1.0,5.0,6.0,1.0,3.0,5.0,0.0,4.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,9.0,0.0,5.0,4.0,6.0,1.0,3.0,6.0,3.0,4.0,3.0,2.0,1.0,1.0,3.0,3.0,0,0,0.0,0.0,0.0,0,0,0
UCI004699,"Y号码特殊车险,OO号码个人责任险",38.0,1.0,3.0,2.0,9.0,0.0,6.0,0.0,3.0,5.0,2.0,2.0,2.0,2.0,5.0,0.0,2.0,7.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,9.0,0.0,2.0,7.0,9.0,0.0,0.0,7.0,2.0,0.0,9.0,0.0,0.0,0.0,3.0,4.0,0,0,0.0,0.0,0.0,0,0,1
UCI004700,"V号码人寿储蓄险,KK号码丧葬险",23.0,1.0,1.0,1.0,5.0,1.0,4.0,2.0,3.0,4.0,1.0,4.0,5.0,4.0,1.0,1.0,4.0,4.0,2.0,1.0,0.0,3.0,4.0,0.0,1.0,1.0,0.0,7.0,0.0,8.0,1.0,6.0,0.0,3.0,7.0,2.0,4.0,0.0,5.0,0.0,0.0,4.0,3.0,0,0,0.0,0.0,0.0,0,0,0
UCI004701,Y号码特殊车险,35.0,1.0,3.0,4.0,8.0,0.0,6.0,2.0,3.0,6.0,0.0,3.0,0.0,5.0,4.0,1.0,5.0,4.0,1.0,0.0,0.0,4.0,1.0,4.0,1.0,2.0,3.0,4.0,0.0,5.0,4.0,7.0,0.0,2.0,6.0,3.0,2.0,3.0,4.0,2.0,0.0,5.0,5.0,0,0,0.0,0.0,0.0,0,0,0
UCI004702,V号码人寿储蓄险,9.0,1.0,4.0,2.0,3.0,2.0,3.0,1.0,5.0,7.0,0.0,2.0,1.0,2.0,7.0,2.0,5.0,3.0,2.0,0.0,0.0,4.0,1.0,3.0,1.0,3.0,1.0,4.0,2.0,9.0,0.0,4.0,3.0,2.0,6.0,3.0,4.0,3.0,2.0,1.0,0.0,3.0,4.0,0,0,0.0,0.0,0.0,0,0,0
